Curso;Unidade Curricular;Turno;Turma;Inscritos no turno;Dia da semana;Hora início da aula;Hora fim da aula;Data da aula;Características da sala pedida para a aula;Sala atribuída à aula
LE;Macroeconomia I;L0271PL04;EB3;24;WEDNESDAY;13:00;14:30;2022-10-27;Sala de Aulas normal;2E05;8;8
LE;Macroeconomia I;L0271PL04;EB3;24;WEDNESDAY;13:00;14:30;2022-10-20;Sala de Aulas normal;2E05;7;7
LE;Macroeconomia I;L0271PL04;EB3;24;WEDNESDAY;13:00;14:30;2022-10-13;Sala de Aulas normal;2E05;6;6
LE;Macroeconomia I;L0271PL04;EB3;24;WEDNESDAY;13:00;14:30;2022-10-06;Sala de Aulas normal;2E05;5;5
LE;Macroeconomia I;L0271PL04;EB3;24;WEDNESDAY;13:00;14:30;2022-09-29;Sala de Aulas normal;2E05;4;4
LE;Macroeconomia I;L0271PL04;EB3;24;WEDNESDAY;13:00;14:30;2022-09-22;Sala de Aulas normal;2E05;3;3
LE;Macroeconomia I;L0271PL04;EB3;24;WEDNESDAY;13:00;14:30;2022-09-15;Sala de Aulas normal;2E05;2;2
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;13:00;14:30;2022-12-15;Sala/anfiteatro aulas;null;15;15
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;13:00;14:30;2022-11-24;Sala/anfiteatro aulas;C5.02;12;12
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;13:00;14:30;2022-11-17;Sala de Aulas normal;C5.02;11;11
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;13:00;14:30;2022-11-10;Sala de Aulas normal;C5.02;10;10
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;13:00;14:30;2022-11-03;Sala de Aulas normal;C5.02;9;9
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;13:00;14:30;2022-10-27;Sala de Aulas normal;C5.02;8;8
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;13:00;14:30;2022-10-20;Sala de Aulas normal;C5.02;7;7
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;13:00;14:30;2022-10-13;Sala de Aulas normal;C5.02;6;6
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;13:00;14:30;2022-10-06;Sala de Aulas normal;C5.02;5;5
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;13:00;14:30;2022-09-29;Sala de Aulas normal;C5.02;4;4
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;13:00;14:30;2022-09-22;Sala de Aulas normal;C5.02;3;3
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;13:00;14:30;2022-09-15;Sala de Aulas normal;null;2;2
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;14:30;16:00;2022-12-15;Sala de Aulas normal;null;15;15
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;14:30;16:00;2022-11-24;Sala/anfiteatro aulas;C5.02;12;12
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;14:30;16:00;2022-11-17;Sala de Aulas normal;C5.02;11;11
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;14:30;16:00;2022-11-10;Sala de Aulas normal;C5.02;10;10
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;14:30;16:00;2022-11-03;Sala de Aulas normal;C5.02;9;9
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;14:30;16:00;2022-10-27;Sala de Aulas normal;C5.02;8;8
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;14:30;16:00;2022-10-20;Sala de Aulas normal;C5.02;7;7
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;14:30;16:00;2022-10-13;Sala de Aulas normal;C5.02;6;6
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;14:30;16:00;2022-10-06;Sala de Aulas normal;C5.02;5;5
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;14:30;16:00;2022-09-29;Sala de Aulas normal;C5.02;4;4
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;14:30;16:00;2022-09-22;Sala de Aulas normal;C5.02;3;3
LGIL;Gestão de Operações I;L1532PL03;GILB1;28;WEDNESDAY;14:30;16:00;2022-09-15;Sala de Aulas normal;null;2;2
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;14:30;16:00;2022-12-06;Laboratório de Informática;0S01;14;14
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;14:30;16:00;2022-11-29;Laboratório de Informática;0S01;13;13
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;14:30;16:00;2022-11-22;Laboratório de Informática;0S01;12;12
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;14:30;16:00;2022-11-15;Laboratório de Informática;0S01;11;11
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;14:30;16:00;2022-11-08;Laboratório de Informática;0S01;10;10
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;14:30;16:00;2022-10-25;Laboratório de Informática;0S01;8;8
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;14:30;16:00;2022-10-18;Laboratório de Informática;0S01;7;7
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;14:30;16:00;2022-10-11;Laboratório de Informática;0S01;6;6
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;14:30;16:00;2022-10-04;Laboratório de Informática;0S01;5;5
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;14:30;16:00;2022-09-27;Laboratório de Informática;0S01;4;4
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;14:30;16:00;2022-09-20;Laboratório de Informática;0S01;3;3
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;14:30;16:00;2022-09-13;Laboratório de Informática;0S01;2;2
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;16:00;17:30;2022-12-06;Laboratório de Informática;0S01;14;14
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;16:00;17:30;2022-11-29;Laboratório de Informática;0S01;13;13
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;16:00;17:30;2022-11-22;Laboratório de Informática;0S01;12;12
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;16:00;17:30;2022-11-15;Laboratório de Informática;0S01;11;11
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;16:00;17:30;2022-11-08;Laboratório de Informática;0S01;10;10
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;16:00;17:30;2022-10-25;Laboratório de Informática;0S01;8;8
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;16:00;17:30;2022-10-18;Laboratório de Informática;0S01;7;7
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;16:00;17:30;2022-10-11;Laboratório de Informática;0S01;6;6
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;16:00;17:30;2022-10-04;Laboratório de Informática;0S01;5;5
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;16:00;17:30;2022-09-27;Laboratório de Informática;0S01;4;4
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;16:00;17:30;2022-09-20;Laboratório de Informática;0S01;3;3
LEI, LEI-PL, LIGE, LIGE-PL;Programação Concorrente e Distribuída;L5096TP04;EI-C3, EI-C2, EI-C1;64;TUESDAY;16:00;17:30;2022-09-13;Laboratório de Informática;0S01;2;2
DCP, DCCo, MAH, MAE, MAP, MCP, MCTRL, MCCTI, MES, MEA, MEGC, MEInt, GNM, MHMC, MSS, MS;Estágio de 2¬∫ Ciclo (Espp);03665S03;MHMC_B1, MEGCB1, MEGC-A2, MEGC-A1;17;FRIDAY;20:30;22:30;2022-11-18;Sala Aulas Mestrado;AA2.24;11;11
DCP, DCCo, MAH, MAE, MAP, MCP, MCTRL, MCCTI, MES, MEA, MEGC, MEInt, GNM, MHMC, MSS, MS;Estágio de 2¬∫ Ciclo (Espp);03665S03;MHMC_B1, MEGCB1, MEGC-A2, MEGC-A1;17;FRIDAY;20:30;22:30;2022-11-11;Sala Aulas Mestrado;AA2.24;10;10
DCP, DCCo, MAH, MAE, MAP, MCP, MCTRL, MCCTI, MES, MEA, MEGC, MEInt, GNM, MHMC, MSS, MS;Estágio de 2¬∫ Ciclo (Espp);03665S03;MHMC_B1, MEGCB1, MEGC-A2, MEGC-A1;17;FRIDAY;20:30;22:30;2022-11-04;Sala Aulas Mestrado;AA2.24;9;9
DCP, DCCo, MAH, MAE, MAP, MCP, MCTRL, MCCTI, MES, MEA, MEGC, MEInt, GNM, MHMC, MSS, MS;Estágio de 2¬∫ Ciclo (Espp);03665S03;MHMC_B1, MEGCB1, MEGC-A2, MEGC-A1;17;FRIDAY;20:30;22:30;2022-10-28;Sala Aulas Mestrado;AA2.24;8;8
DCP, DCCo, MAH, MAE, MAP, MCP, MCTRL, MCCTI, MES, MEA, MEGC, MEInt, GNM, MHMC, MSS, MS;Estágio de 2¬∫ Ciclo (Espp);03665S03;MHMC_B1, MEGCB1, MEGC-A2, MEGC-A1;17;FRIDAY;20:30;22:30;2022-10-07;Sala Aulas Mestrado;null;5;5
DCP, DCCo, MAH, MAE, MAP, MCP, MCTRL, MCCTI, MES, MEA, MEGC, MEInt, GNM, MHMC, MSS, MS;Estágio de 2¬∫ Ciclo (Espp);03665S03;MHMC_B1, MEGCB1, MEGC-A2, MEGC-A1;17;FRIDAY;20:30;22:30;2022-09-30;Sala Aulas Mestrado;null;4;4
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;19:30;21:00;2022-12-14;Sala/anfiteatro aulas;2E04;15;15
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;19:30;21:00;2022-12-07;Sala de Aulas normal;2E04;14;14
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;19:30;21:00;2022-11-30;Sala de Aulas normal;2E04;13;13
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;19:30;21:00;2022-11-23;Sala de Aulas normal;2E04;12;12
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;19:30;21:00;2022-11-16;Sala de Aulas normal;2E04;11;11
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;19:30;21:00;2022-11-09;Sala de Aulas normal;2E04;10;10
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;19:30;21:00;2022-11-02;Sala de Aulas normal;2E04;9;9
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;19:30;21:00;2022-10-26;Sala de Aulas normal;2E04;8;8
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;19:30;21:00;2022-10-19;Sala de Aulas normal;2E04;7;7
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;19:30;21:00;2022-10-12;Sala de Aulas normal;2E04;6;6
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;19:30;21:00;2022-09-28;Sala/anfiteatro aulas;2E04;4;4
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;19:30;21:00;2022-09-21;Sala/anfiteatro aulas;2E04;3;3
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;18:00;19:30;2022-12-14;Sala/anfiteatro aulas;2E04;15;15
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;18:00;19:30;2022-12-07;Sala de Aulas normal;2E04;14;14
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;18:00;19:30;2022-11-30;Sala de Aulas normal;2E04;13;13
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;18:00;19:30;2022-11-23;Sala de Aulas normal;2E04;12;12
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;18:00;19:30;2022-11-16;Sala de Aulas normal;2E04;11;11
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;18:00;19:30;2022-11-09;Sala de Aulas normal;2E04;10;10
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;18:00;19:30;2022-11-02;Sala de Aulas normal;2E04;9;9
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;18:00;19:30;2022-10-26;Sala de Aulas normal;2E04;8;8
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;18:00;19:30;2022-10-19;Sala de Aulas normal;2E04;7;7
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;18:00;19:30;2022-10-12;Sala de Aulas normal;2E04;6;6
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;18:00;19:30;2022-09-28;Sala/anfiteatro aulas;2E04;4;4
LS, LS-PL;Teorias Sociológicas Clássicas;L5411TP02;S-PL-A1;29;THURSDAY;18:00;19:30;2022-09-21;Sala/anfiteatro aulas;2E04;3;3
PMGIDS, MPRI, MPSO;Métodos Avançados de Análise de Dados;M8205TP06;MPSO-A1;46;WEDNESDAY;11:00;13:00;2022-12-15;Sala Aulas Mestrado;B2.01;15;15
PMGIDS, MPRI, MPSO;Métodos Avançados de Análise de Dados;M8205TP06;MPSO-A1;46;WEDNESDAY;11:00;13:00;2022-11-24;Laboratório de Informática;0S02;12;12
PMGIDS, MPRI, MPSO;Métodos Avançados de Análise de Dados;M8205TP06;MPSO-A1;46;WEDNESDAY;11:00;13:00;2022-11-17;Anfiteatro aulas;B2.01;11;11
PMGIDS, MPRI, MPSO;Métodos Avançados de Análise de Dados;M8205TP06;MPSO-A1;46;WEDNESDAY;11:00;13:00;2022-11-10;Laboratório de Informática;null;10;10
PMGIDS, MPRI, MPSO;Métodos Avançados de Análise de Dados;M8205TP06;MPSO-A1;46;WEDNESDAY;11:00;13:00;2022-10-27;Sala Aulas Mestrado;B2.01;8;8
PMGIDS, MPRI, MPSO;Métodos Avançados de Análise de Dados;M8205TP06;MPSO-A1;46;WEDNESDAY;11:00;13:00;2022-10-20;Sala Aulas Mestrado;B2.02;7;7
PMGIDS, MPRI, MPSO;Métodos Avançados de Análise de Dados;M8205TP06;MPSO-A1;46;WEDNESDAY;11:00;13:00;2022-10-13;Anfiteatro aulas;null;6;6
PMGIDS, MPRI, MPSO;Métodos Avançados de Análise de Dados;M8205TP06;MPSO-A1;46;WEDNESDAY;11:00;13:00;2022-10-06;Anfiteatro aulas;0S02;5;5
PMGIDS, MPRI, MPSO;Métodos Avançados de Análise de Dados;M8205TP06;MPSO-A1;46;WEDNESDAY;11:00;13:00;2022-09-29;Anfiteatro aulas;0S02;4;4
PMGIDS, MPRI, MPSO;Métodos Avançados de Análise de Dados;M8205TP06;MPSO-A1;46;WEDNESDAY;11:00;13:00;2022-09-22;Anfiteatro aulas;B2.01;3;3
LG;Gestão Integrada das Operações;02031T01;GC5, GC4, GC3, GC2, GC1;183;MONDAY;08:00;09:30;2022-11-28;Anfiteatro aulas;Auditório 4;13;13
LG;Gestão Integrada das Operações;02031T01;GC5, GC4, GC3, GC2, GC1;183;MONDAY;08:00;09:30;2022-11-21;Anfiteatro aulas;Auditório 4;12;12
LG;Gestão Integrada das Operações;02031T01;GC5, GC4, GC3, GC2, GC1;183;MONDAY;08:00;09:30;2022-11-14;Anfiteatro aulas;Auditório 4;11;11
LG;Gestão Integrada das Operações;02031T01;GC5, GC4, GC3, GC2, GC1;183;MONDAY;08:00;09:30;2022-11-07;Anfiteatro aulas;Auditório 4;10;10
LG;Gestão Integrada das Operações;02031T01;GC5, GC4, GC3, GC2, GC1;183;MONDAY;08:00;09:30;2022-10-31;Anfiteatro aulas;Auditório 4;9;9
LG;Gestão Integrada das Operações;02031T01;GC5, GC4, GC3, GC2, GC1;183;MONDAY;08:00;09:30;2022-10-24;Anfiteatro aulas;Auditório 4;8;8
LG;Gestão Integrada das Operações;02031T01;GC5, GC4, GC3, GC2, GC1;183;MONDAY;08:00;09:30;2022-10-17;Anfiteatro aulas;Auditório 4;7;7
LG;Gestão Integrada das Operações;02031T01;GC5, GC4, GC3, GC2, GC1;183;MONDAY;08:00;09:30;2022-10-10;Anfiteatro aulas;Auditório 4;6;6
LG;Gestão Integrada das Operações;02031T01;GC5, GC4, GC3, GC2, GC1;183;MONDAY;08:00;09:30;2022-10-03;Anfiteatro aulas;Auditório 4;5;5
LG;Gestão Integrada das Operações;02031T01;GC5, GC4, GC3, GC2, GC1;183;MONDAY;08:00;09:30;2022-09-26;Anfiteatro aulas;Auditório 4;4;4
LG;Gestão Integrada das Operações;02031T01;GC5, GC4, GC3, GC2, GC1;183;MONDAY;08:00;09:30;2022-09-19;Anfiteatro aulas;Auditório 4;3;3
LG;Gestão Integrada das Operações;02031T01;GC5, GC4, GC3, GC2, GC1;183;MONDAY;08:00;09:30;2022-09-12;Anfiteatro aulas;Auditório 4;2;2
LE;Microeconomia II;L0235PL02;EB1;39;WEDNESDAY;16:00;17:30;2022-12-15;Sala de Aulas normal;2E06;15;15
LE;Microeconomia II;L0235PL02;EB1;39;WEDNESDAY;16:00;17:30;2022-11-24;Sala de Aulas normal;2E06;12;12
LE;Microeconomia II;L0235PL02;EB1;39;WEDNESDAY;16:00;17:30;2022-11-17;Sala de Aulas normal;2E06;11;11
LE;Microeconomia II;L0235PL02;EB1;39;WEDNESDAY;16:00;17:30;2022-11-10;Sala de Aulas normal;2E06;10;10
LE;Microeconomia II;L0235PL02;EB1;39;WEDNESDAY;16:00;17:30;2022-11-03;Sala de Aulas normal;2E06;9;9
LE;Microeconomia II;L0235PL02;EB1;39;WEDNESDAY;16:00;17:30;2022-10-27;Sala de Aulas normal;2E06;8;8
LE;Microeconomia II;L0235PL02;EB1;39;WEDNESDAY;16:00;17:30;2022-10-20;Sala de Aulas normal;2E06;7;7
LE;Microeconomia II;L0235PL02;EB1;39;WEDNESDAY;16:00;17:30;2022-10-13;Sala de Aulas normal;2E06;6;6
LE;Microeconomia II;L0235PL02;EB1;39;WEDNESDAY;16:00;17:30;2022-10-06;Sala de Aulas normal;2E06;5;5
LE;Microeconomia II;L0235PL02;EB1;39;WEDNESDAY;16:00;17:30;2022-09-29;Sala de Aulas normal;2E06;4;4
LE;Microeconomia II;L0235PL02;EB1;39;WEDNESDAY;16:00;17:30;2022-09-22;Sala de Aulas normal;2E06;3;3
LE;Microeconomia II;L0235PL02;EB1;39;WEDNESDAY;16:00;17:30;2022-09-15;Sala de Aulas normal;2E06;2;2
MEEC;Seminário de Economia da Empresa e da Concorrência (12 Ects);03071S01;MEECB1;32;WEDNESDAY;20:00;22:00;2022-12-15;Sala Aulas Mestrado;C2.02;15;15
MEEC;Seminário de Economia da Empresa e da Concorrência (12 Ects);03071S01;MEECB1;32;WEDNESDAY;18:00;20:00;2022-12-15;Sala Aulas Mestrado;C2.02;15;15
MEEC;Seminário de Economia da Empresa e da Concorrência (12 Ects);03071S01;MEECB1;32;WEDNESDAY;20:00;22:00;2022-11-24;Sala Aulas Mestrado;C2.02;12;12
MEEC;Seminário de Economia da Empresa e da Concorrência (12 Ects);03071S01;MEECB1;32;WEDNESDAY;20:00;22:00;2022-10-20;Sala Aulas Mestrado;C2.02;7;7
MEEC;Seminário de Economia da Empresa e da Concorrência (12 Ects);03071S01;MEECB1;32;WEDNESDAY;20:00;22:00;2022-10-06;Sala Aulas Mestrado;C2.02;5;5
MEEC;Seminário de Economia da Empresa e da Concorrência (12 Ects);03071S01;MEECB1;32;WEDNESDAY;20:00;22:00;2022-09-29;Sala Aulas Mestrado;C2.02;4;4
MEEC;Seminário de Economia da Empresa e da Concorrência (12 Ects);03071S01;MEECB1;32;WEDNESDAY;20:00;22:00;2022-09-22;Sala Aulas Mestrado;C2.02;3;3
MEEC;Seminário de Economia da Empresa e da Concorrência (12 Ects);03071S01;MEECB1;32;WEDNESDAY;20:00;22:00;2022-09-15;Sala Aulas Mestrado;C2.02;2;2
MEEC;Seminário de Economia da Empresa e da Concorrência (12 Ects);03071S01;MEECB1;32;WEDNESDAY;18:00;20:00;2022-11-24;Sala Aulas Mestrado;C2.02;12;12
MEEC;Seminário de Economia da Empresa e da Concorrência (12 Ects);03071S01;MEECB1;32;WEDNESDAY;18:00;20:00;2022-10-20;Sala Aulas Mestrado;C2.02;7;7
MEEC;Seminário de Economia da Empresa e da Concorrência (12 Ects);03071S01;MEECB1;32;WEDNESDAY;18:00;20:00;2022-10-06;Sala Aulas Mestrado;C2.02;5;5
MEEC;Seminário de Economia da Empresa e da Concorrência (12 Ects);03071S01;MEECB1;32;WEDNESDAY;18:00;20:00;2022-09-29;Sala Aulas Mestrado;C2.02;4;4
MEEC;Seminário de Economia da Empresa e da Concorrência (12 Ects);03071S01;MEECB1;32;WEDNESDAY;18:00;20:00;2022-09-22;Sala Aulas Mestrado;C2.02;3;3
MEEC;Seminário de Economia da Empresa e da Concorrência (12 Ects);03071S01;MEECB1;32;WEDNESDAY;20:00;22:00;2022-11-10;Sala Aulas Mestrado;C2.02;10;10
MEEC;Seminário de Economia da Empresa e da Concorrência (12 Ects);03071S01;MEECB1;32;WEDNESDAY;18:00;20:00;2022-11-10;Sala Aulas Mestrado;C2.02;10;10
MIA;Sistemas de Construção III;SCIIIT01;ARQ-C6, ARQ-C5, ARQ-C4, ARQ-C3, ARQ-C2, ARQ-C1;64;THURSDAY;08:00;09:30;2022-11-30;Sala/anfiteatro aulas;Auditório 1;13;13
MIA;Sistemas de Construção III;SCIIIT01;ARQ-C6, ARQ-C5, ARQ-C4, ARQ-C3, ARQ-C2, ARQ-C1;64;WEDNESDAY;08:00;09:30;2022-12-15;Sala/anfiteatro aulas;Auditório 1;15;15
MIA;Sistemas de Construção III;SCIIIT01;ARQ-C6, ARQ-C5, ARQ-C4, ARQ-C3, ARQ-C2, ARQ-C1;64;WEDNESDAY;08:00;09:30;2022-11-24;Sala/anfiteatro aulas;Auditório 1;12;12
MIA;Sistemas de Construção III;SCIIIT01;ARQ-C6, ARQ-C5, ARQ-C4, ARQ-C3, ARQ-C2, ARQ-C1;64;WEDNESDAY;08:00;09:30;2022-11-17;Sala/anfiteatro aulas;Auditório 1;11;11
MIA;Sistemas de Construção III;SCIIIT01;ARQ-C6, ARQ-C5, ARQ-C4, ARQ-C3, ARQ-C2, ARQ-C1;64;WEDNESDAY;08:00;09:30;2022-11-10;Sala/anfiteatro aulas;Auditório 1;10;10
MIA;Sistemas de Construção III;SCIIIT01;ARQ-C6, ARQ-C5, ARQ-C4, ARQ-C3, ARQ-C2, ARQ-C1;64;WEDNESDAY;08:00;09:30;2022-11-03;Sala/anfiteatro aulas;Auditório 1;9;9
MIA;Sistemas de Construção III;SCIIIT01;ARQ-C6, ARQ-C5, ARQ-C4, ARQ-C3, ARQ-C2, ARQ-C1;64;WEDNESDAY;08:00;09:30;2022-10-27;Sala/anfiteatro aulas;Auditório 1;8;8
MIA;Sistemas de Construção III;SCIIIT01;ARQ-C6, ARQ-C5, ARQ-C4, ARQ-C3, ARQ-C2, ARQ-C1;64;WEDNESDAY;08:00;09:30;2022-10-20;Sala/anfiteatro aulas;Auditório 1;7;7
MIA;Sistemas de Construção III;SCIIIT01;ARQ-C6, ARQ-C5, ARQ-C4, ARQ-C3, ARQ-C2, ARQ-C1;64;WEDNESDAY;08:00;09:30;2022-10-13;Sala/anfiteatro aulas;Auditório 1;6;6
MIA;Sistemas de Construção III;SCIIIT01;ARQ-C6, ARQ-C5, ARQ-C4, ARQ-C3, ARQ-C2, ARQ-C1;64;WEDNESDAY;08:00;09:30;2022-10-06;Sala/anfiteatro aulas;Auditório Afonso de Barros;5;5
MIA;Sistemas de Construção III;SCIIIT01;ARQ-C6, ARQ-C5, ARQ-C4, ARQ-C3, ARQ-C2, ARQ-C1;64;WEDNESDAY;08:00;09:30;2022-09-29;Sala/anfiteatro aulas;Auditório Afonso de Barros;4;4
MIA;Sistemas de Construção III;SCIIIT01;ARQ-C6, ARQ-C5, ARQ-C4, ARQ-C3, ARQ-C2, ARQ-C1;64;WEDNESDAY;08:00;09:30;2022-09-22;Sala/anfiteatro aulas;Auditório 1;3;3
LIGE, LIGE-PL;Marketing para as Tecnologias;01769PL05;IGE-C6, IGE-C5, IGE-C4;20;FRIDAY;14:30;16:00;2022-12-02;Sala de Aulas normal;2E08;13;13
LIGE, LIGE-PL;Marketing para as Tecnologias;01769PL05;IGE-C6, IGE-C5, IGE-C4;20;FRIDAY;14:30;16:00;2022-11-25;Sala de Aulas normal;2E08;12;12
LIGE, LIGE-PL;Marketing para as Tecnologias;01769PL05;IGE-C6, IGE-C5, IGE-C4;20;FRIDAY;14:30;16:00;2022-11-18;Sala de Aulas normal;2E08;11;11
LIGE, LIGE-PL;Marketing para as Tecnologias;01769PL05;IGE-C6, IGE-C5, IGE-C4;20;FRIDAY;14:30;16:00;2022-11-11;Sala de Aulas normal;2E08;10;10
